Id,Label,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Eccentricity,Closeness Centrality,Betweenness Centrality,Authority,Hub,Modularity Class,PageRank,Component ID,Strongly-Connected ID,Clustering Coefficient,Eigenvector Centrality
JP-Niclas-Östlund,JP-Niclas-Östlund,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,746,0.0,0.2967609211589137
Dan-Smith,Dan-Smith,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,747,0.0,0.2967609211589137
Richard-Knipel,Richard-Knipel,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,748,0.0,0.2967609211589137
Tommy-Thornton,Tommy-Thornton,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,749,0.0,0.2967609211589137
Dave-Haynie,Dave-Haynie,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,750,0.0,0.2967609211589137
Evan-Lucas,Evan-Lucas,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,751,0.0,0.2967609211589137
Utku-Güler,Utku-Güler,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,752,0.0,0.2967609211589137
Blaine-Lee-Pardoe,Blaine-Lee-Pardoe,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,753,0.0,0.2967609211589137
Justin-Bradley,Justin-Bradley,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,754,0.0,0.2967609211589137
Becky-Lee,Becky-Lee,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,755,0.0,0.2967609211589137
Diego-Rivera,Diego-Rivera,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,756,0.0,0.2967609211589137
Kaan-Tecdelioğlu,Kaan-Tecdelioğlu,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,757,0.0,0.2967609211589137
Christian-Miller,Christian-Miller,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,758,0.0,0.2967609211589137
Varun-Vasudev,Varun-Vasudev,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,759,0.0,0.2967609211589137
Lauri-Kohtala,Lauri-Kohtala,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,760,0.0,0.2967609211589137
Billy-Sands,Billy-Sands,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,761,0.0,0.2967609211589137
Xeth-Waxman,Xeth-Waxman,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,762,0.0,0.2967609211589137
Ron-Leighton,Ron-Leighton,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,763,0.0,0.2967609211589137
Alan-Kahn,Alan-Kahn,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,764,0.0,0.2967609211589137
Rohit-Parthasarathy,Rohit-Parthasarathy,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,765,0.0,0.2967609211589137
Harry-Noyes,Harry-Noyes,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,766,0.0,0.2967609211589137
Christian-Finch,Christian-Finch,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,767,0.0,0.2967609211589137
Peter-Sepall,Peter-Sepall,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,768,0.0,0.2967609211589137
Jimmy-Chouinard,Jimmy-Chouinard,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,769,0.0,0.2967609211589137
Rui-Luo,Rui-Luo,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,770,0.0,0.2967609211589137
Eau-Rouge,Eau-Rouge,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,771,0.0,0.2967609211589137
Eric-Anthony,Eric-Anthony,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,772,0.0,0.2967609211589137
Mahesh-Jain,Mahesh-Jain,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,773,0.0,0.2967609211589137
Vikram-Kamaljith,Vikram-Kamaljith,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,774,0.0,0.2967609211589137
Helena-Joshee,Helena-Joshee,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,775,0.0,0.2967609211589137
Paritosh-Singh,Paritosh-Singh,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,776,0.0,0.2967609211589137
David-Goldstein,David-Goldstein,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,777,0.0,0.2967609211589137
Peter-Hasby,Peter-Hasby,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,778,0.0,0.2967609211589137
Euel-Oliver,Euel-Oliver,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,779,0.0,0.2967609211589137
Terresa-Nugent,Terresa-Nugent,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,780,0.0,0.2967609211589137
Tim-Dawes,Tim-Dawes,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,781,0.0,0.2967609211589137
Chien-Quang-Vu,Chien-Quang-Vu,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,782,0.0,0.2967609211589137
Chris-Peraino,Chris-Peraino,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,783,0.0,0.2967609211589137
Christopher-Hill,Christopher-Hill,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,784,0.0,0.2967609211589137
Shane-Faulkner,Shane-Faulkner,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,785,0.0,0.2967609211589137
John-Flint,John-Flint,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,786,0.0,0.2967609211589137
Vivek-Reddy,Vivek-Reddy,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,787,0.0,0.2967609211589137
Hunter-McCord,Hunter-McCord,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,788,0.0,0.2967609211589137
James-Hinds,James-Hinds,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,789,0.0,0.2967609211589137
Vikram-Gunasekar,Vikram-Gunasekar,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,790,0.0,0.2967609211589137
Eipe-Koshy,Eipe-Koshy,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,791,0.0,0.2967609211589137
Swapnil-Phulse,Swapnil-Phulse,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,792,0.0,0.2967609211589137
Ariel-Williams,Ariel-Williams,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,793,0.0,0.2967609211589137
Grant-Henderson,Grant-Henderson,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,794,0.0,0.2967609211589137
Apourv-Patinge,Apourv-Patinge,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,795,0.0,0.2967609211589137
Kåre-Lohse,Kåre-Lohse,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,796,0.0,0.2967609211589137
Geoffrey-Widdison,Geoffrey-Widdison,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,797,0.0,0.2967609211589137
Adam-Falcon,Adam-Falcon,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,798,0.0,0.2967609211589137
Bhavesh-Aggarwal,Bhavesh-Aggarwal,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,799,0.0,0.2967609211589137
Perry-Huang,Perry-Huang,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,800,0.0,0.2967609211589137
Jerry-Zhan,Jerry-Zhan,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,801,0.0,0.2967609211589137
Tao-Xu,Tao-Xu,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,802,0.0,0.2967609211589137
Yi-Zhong,Yi-Zhong,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,803,0.0,0.2967609211589137
Greg-Blandino,Greg-Blandino,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,804,0.0,0.2967609211589137
Xuelin-Ma,Xuelin-Ma,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,805,0.0,0.2967609211589137
Lei-Fang,Lei-Fang,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,806,0.0,0.2967609211589137
Frank-Yu,Frank-Yu,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,807,0.0,0.2967609211589137
Green-Jim,Green-Jim,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,808,0.0,0.2967609211589137
Tsunapoi-Xo,Tsunapoi-Xo,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,809,0.0,0.2967609211589137
Marcos-Mayer,Marcos-Mayer,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,810,0.0,0.2967609211589137
Liu-Ying,Liu-Ying,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,811,0.0,0.2967609211589137
Nexie-Ning,Nexie-Ning,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,812,0.0,0.2967609211589137
Richard-Soon,Richard-Soon,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,813,0.0,0.2967609211589137
Zhaoran-Wang,Zhaoran-Wang,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,814,0.0,0.2967609211589137
Pavel-Wolkow,Pavel-Wolkow,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,815,0.0,0.2967609211589137
Johnny-Bai,Johnny-Bai,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,816,0.0,0.2967609211589137
Alter-June,Alter-June,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,817,0.0,0.2967609211589137
Dyutika-Pal,Dyutika-Pal,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,818,0.0,0.2967609211589137
Jaylin-Yan,Jaylin-Yan,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,819,0.0,0.2967609211589137
Stephanie-Liu,Stephanie-Liu,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,820,0.0,0.2967609211589137
Meg-Niu,Meg-Niu,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,821,0.0,0.2967609211589137
Zhichao-Wang,Zhichao-Wang,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,822,0.0,0.2967609211589137
Jeff-Feng,Jeff-Feng,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,823,0.0,0.2967609211589137
Zhang-Lei,Zhang-Lei,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,824,0.0,0.2967609211589137
Steven-Lee,Steven-Lee,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,825,0.0,0.2967609211589137
Yuan-Yi,Yuan-Yi,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,826,0.0,0.2967609211589137
Jason-Sun,Jason-Sun,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,827,0.0,0.2967609211589137
Syed-Fazlur-Rahman,Syed-Fazlur-Rahman,1,0,1,2.0,2.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,828,0.0,0.2967609211589137
Rick-Jiang,Rick-Jiang,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,829,0.0,0.2967609211589137
Wing-Chau,Wing-Chau,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,830,0.0,0.2967609211589137
Shaji-Hussaini,Shaji-Hussaini,1,54,55,60.0,1.0,59.0,4.0,1.9970760233918128,0.0,5.08647E-4,0.009708738,11,4.874838339218951E-4,0,1901,0.0032656023,0.005744876350342447
Bhanu-Pratap-Yadav,Bhanu-Pratap-Yadav,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1864,0.0,0.005744876350342447
Ayesha-Begum,Ayesha-Begum,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1865,0.0,0.005744876350342447
Steven-Holloway,Steven-Holloway,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1866,0.0,0.005744876350342447
Halima-El-Moslimany,Halima-El-Moslimany,2,0,2,2.0,2.0,0.0,0.0,0.0,0.0,7.629705E-4,0.0,11,4.916189820339643E-4,0,831,0.5,0.3025057975092562
Sarim-Abbas,Sarim-Abbas,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1867,0.0,0.005744876350342447
Shiva-Prasad,Shiva-Prasad,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1868,0.0,0.005744876350342447
Rama-Rao,Rama-Rao,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1869,0.0,0.005744876350342447
Joachim-Pense,Joachim-Pense,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1870,0.0,0.005744876350342447
Fatima-Nasir,Fatima-Nasir,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1871,0.0,0.005744876350342447
Ani-Sathe,Ani-Sathe,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1872,0.0,0.005744876350342447
Piyush-Michael,Piyush-Michael,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1873,0.0,0.005744876350342447
Hisham-Hazari,Hisham-Hazari,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1874,0.0,0.005744876350342447
Saswat-Routroy,Saswat-Routroy,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1875,0.0,0.005744876350342447
Rasoul-Kailani,Rasoul-Kailani,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1876,0.0,0.005744876350342447
Bill-Kamp,Bill-Kamp,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1877,0.0,0.005744876350342447
Mark-Werner,Mark-Werner,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1878,0.0,0.005744876350342447
Toby-Wilson,Toby-Wilson,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1879,0.0,0.005744876350342447
Baris-Cicek,Baris-Cicek,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1880,0.0,0.005744876350342447
Mohamad-Reza-Seifi,Mohamad-Reza-Seifi,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1881,0.0,0.005744876350342447
Abderrahman-Echerif,Abderrahman-Echerif,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1882,0.0,0.005744876350342447
Zawar-Mahmood,Zawar-Mahmood,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1883,0.0,0.005744876350342447
Mohamed-Tabouti,Mohamed-Tabouti,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1884,0.0,0.005744876350342447
Chandru-PD,Chandru-PD,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1885,0.0,0.005744876350342447
Frances-Chua,Frances-Chua,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1886,0.0,0.005744876350342447
Abdul-Matin,Abdul-Matin,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1887,0.0,0.005744876350342447
Fauzzan-Shariff,Fauzzan-Shariff,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1888,0.0,0.005744876350342447
James-Quek,James-Quek,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1889,0.0,0.005744876350342447
Shumayel-Liton,Shumayel-Liton,2,0,2,2.0,2.0,0.0,0.0,0.0,0.0,7.629705E-4,0.0,11,4.916189820339643E-4,0,832,0.5,0.3025057975092562
Mahammad-Sehzad-Alli,Mahammad-Sehzad-Alli,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1890,0.0,0.005744876350342447
El-Sadek,El-Sadek,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1891,0.0,0.005744876350342447
Junaid-Inam,Junaid-Inam,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1892,0.0,0.005744876350342447
Karthik-Ayyalasomayajula,Karthik-Ayyalasomayajula,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1893,0.0,0.005744876350342447
Ben-Levy,Ben-Levy,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1894,0.0,0.005744876350342447
Rizwan-Sayani,Rizwan-Sayani,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1895,0.0,0.005744876350342447
Atikah-Mohammed,Atikah-Mohammed,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1896,0.0,0.005744876350342447
Daygan-Eagar,Daygan-Eagar,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1897,0.0,0.005744876350342447
Caspar-Mason,Caspar-Mason,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1898,0.0,0.005744876350342447
Syed-Mohsin-Rizvi,Syed-Mohsin-Rizvi,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1899,0.0,0.005744876350342447
Aalha-Singh,Aalha-Singh,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.874838339218951E-4,0,1900,0.0,0.005744876350342447
Arsalan-Shah,Arsalan-Shah,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,833,0.0,0.2967609211589137
Jafar-Khan,Jafar-Khan,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,834,0.0,0.2967609211589137
Tito-Souvik,Tito-Souvik,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,835,0.0,0.2967609211589137
Humza-Ahmad,Humza-Ahmad,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,836,0.0,0.2967609211589137
Daniel-Alexander-Blue,Daniel-Alexander-Blue,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,837,0.0,0.2967609211589137
Ishant-Rajpurohit,Ishant-Rajpurohit,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,838,0.0,0.2967609211589137
Marwa-Almarzougi,Marwa-Almarzougi,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,839,0.0,0.2967609211589137
Robyn-Macy,Robyn-Macy,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,840,0.0,0.2967609211589137
Mayeesha-Tahsin,Mayeesha-Tahsin,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,841,0.0,0.2967609211589137
Kent-Fung,Kent-Fung,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,842,0.0,0.2967609211589137
Octavio-Heller,Octavio-Heller,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,843,0.0,0.2967609211589137
Richard-Pietrasz,Richard-Pietrasz,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,844,0.0,0.2967609211589137
Salman-Mohammed,Salman-Mohammed,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,845,0.0,0.2967609211589137
Fawad-Jafri,Fawad-Jafri,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,846,0.0,0.2967609211589137
Zafar-Shaikhli,Zafar-Shaikhli,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,847,0.0,0.2967609211589137
Mark-Janssen,Mark-Janssen,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,848,0.0,0.2967609211589137
SK-Sharma,SK-Sharma,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,849,0.0,0.2967609211589137
Abdul-Waqar,Abdul-Waqar,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,850,0.0,0.2967609211589137
Seth-Wagoner,Seth-Wagoner,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,851,0.0,0.2967609211589137
Pascal-Abidor,Pascal-Abidor,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,852,0.0,0.2967609211589137
Adal-Mirza,Adal-Mirza,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,853,0.0,0.2967609211589137
Shady-Atya,Shady-Atya,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,854,0.0,0.2967609211589137
Ginny-Schaefer,Ginny-Schaefer,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,855,0.0,0.2967609211589137
Mayank-Verma,Mayank-Verma,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,856,0.0,0.2967609211589137
Umair-Memon,Umair-Memon,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,857,0.0,0.2967609211589137
